	Beam Energy [GeV]	-t [GeV**2]	dsigma/dt [nb/GeV**2]
36251	6.048192771084337	1.8435611742971887	0.0011039255186801587
36252	6.096385542168675	1.8435611742971887	0.001111887304854385
36253	6.144578313253012	1.8435611742971887	0.0011198490910286113
36254	6.192771084337349	1.8435611742971887	0.0011278108772028372
36255	6.240963855421687	1.8435611742971887	0.0011357726633770637
36256	6.289156626506024	1.8435611742971887	0.0011437344495512898
36257	6.337349397590361	1.8435611742971887	0.0011516962357255162
36258	6.385542168674699	1.8435611742971887	0.0011596580218997425
36259	6.433734939759036	1.8435611742971887	0.0011676198080739688
36260	6.481927710843373	1.8435611742971887	0.0011755815942481947
36261	6.530120481927711	1.8435611742971887	0.001183543380422421
36262	6.578313253012048	1.8435611742971887	0.0011915051665966473
36263	6.626506024096385	1.8435611742971887	0.0011994669527708734
36264	6.674698795180723	1.8435611742971887	0.0012074287389451
36265	6.72289156626506	1.8435611742971887	0.001215390525119326
36266	6.771084337349397	1.8435611742971887	0.0012233523112935522
36267	6.819277108433735	1.8435611742971887	0.0012313140974677785
36268	6.867469879518072	1.8435611742971887	0.0012392758836420048
36269	6.9156626506024095	1.8435611742971887	0.0012472376698162311
36270	6.9638554216867465	1.8435611742971887	0.0012551994559904574
36271	7.0120481927710845	1.8435611742971887	0.0012609347933204488
36272	7.0602409638554215	1.8435611742971887	0.0012599907841177372
36273	7.108433734939759	1.8435611742971887	0.0012590467749150252
36274	7.156626506024097	1.8435611742971887	0.0012581027657123133
36275	7.204819277108434	1.8435611742971887	0.001257158756509601
36276	7.253012048192771	1.8435611742971887	0.0012562147473068892
36277	7.301204819277109	1.8435611742971887	0.0012552707381041773
36278	7.349397590361446	1.8435611742971887	0.0012543267289014653
36279	7.397590361445783	1.8435611742971887	0.0012533827196987534
36280	7.445783132530121	1.8435611742971887	0.0012524387104960414
36281	7.493975903614458	1.8435611742971887	0.0012514947012933295
36282	7.542168674698795	1.8435611742971887	0.0012505506920906175
36283	7.590361445783133	1.8435611742971887	0.0012496066828879056
36284	7.63855421686747	1.8435611742971887	0.0012486626736851938
36285	7.686746987951807	1.8435611742971887	0.0012477186644824817
36286	7.734939759036145	1.8435611742971887	0.0012467746552797697
36287	7.783132530120482	1.8435611742971887	0.0012458306460770578
36288	7.831325301204819	1.8435611742971887	0.0012557973255767124
36289	7.879518072289157	1.8435611742971887	0.0012696007336031885
36290	7.927710843373494	1.8435611742971887	0.0012834041416296643
36291	7.975903614457831	1.8435611742971887	0.001287733802477706
36292	8.024096385542169	1.8435611742971887	0.0012868475834285728
